desc_cod_agua_canalizada_fam;cod_familiar_fam
Sim;6446422113
Sim;6446506058
Sim;6446908520
Sim;6447552533
Sim;6447667004
Sim;6447809917
Sim;6448006230
Sim;6448288899
Sim;6449426497
Sim;6449433191
Sim;6449812885
Sim;6449837950
Sim;6449957778
Sim;6450104805
Sim;6450165278
Sim;6450970391
Sim;6424963154
Sim;6425056835
Sim;6425076941
Sim;6425122137
Sim;6425148012
Sim;6425151153
Sim;6425191880
Sim;6425303603
Sim;6425305720
Sim;6425343575
Sim;6425382392
Sim;6425397152
Sim;6425437987
Sim;6425445572
Sim;6425448164
Sim;6425517581
Sim;6425530251
Sim;6425655895
Sim;6425688041
Sim;6425698942
Sim;6425893052
Sim;6425913002
Sim;6425972785
Sim;6426043478
Sim;6426079154
Sim;6426141135
Sim;6426144908
Sim;6426202967
Sim;6426224340
Sim;6426230669
Sim;6426283274
Sim;6426314099
Sim;6426324213
Sim;6426334529
Sim;6426363545
Sim;6426433004
Sim;6426444545
Sim;6426451916
Sim;6426535508
Sim;6426575305
Sim;6426608599
Sim;6426615021
Sim;6426624527
Sim;6426637424
Sim;6426692603
Sim;6426710954
Sim;6426732761
Sim;6426736244
Sim;6426769681
Sim;6426780065
Sim;6426785105
Sim;6426791938
Sim;6426815209
Sim;6426827800
Sim;6426833525
Sim;6426854956
Sim;6426995932
Sim;6427022091
Sim;6427066030
Sim;6427069560
Sim;6427090330
Sim;6427131036
Sim;6427155725
Sim;6427171925
Sim;6427272527
Sim;6427326201
Sim;6427355228
Sim;6427362860
Sim;6427363832
Sim;6427384163
Sim;6427407805
Sim;6427511700
Sim;6427611755
Sim;6427665685
Sim;6427681290
Sim;6427699407
Sim;6427761218
Sim;6427779699
Sim;6427789147
Sim;6427793926
Sim;6427796518
Sim;6427811509
Sim;6427812149
Sim;6427816640
Sim;6427890700
Sim;6427961730
Sim;6427987020
Sim;6427989154
Sim;6427996444
Sim;6428038463
Sim;6428060809
Sim;6428128616
Sim;6428176696
Sim;6428187892
Sim;6428208563
Sim;6428248603
Sim;6428250500
Sim;6428272814
Sim;6428284588
Sim;6428317508
Sim;6428325284
Sim;6428357720
Sim;6428385503
Sim;6428409461
Sim;6428461110
Sim;6428476738
Sim;6428521202
Sim;6428632101
Sim;6428660822
Sim;6428673304
Sim;6428693593
Sim;6428746972
Sim;6428754991
Sim;6428756340
Sim;6428767627
Sim;6428805901
Sim;6428840804
Sim;6428905523
Sim;6428996308
Sim;6428998947
Sim;6429006638
Sim;6429035220
Sim;6429081257
Sim;6429084272
Sim;6429117383
Sim;6429184145
Sim;6429190625
Sim;6429216012
Sim;6429221016
Sim;6429272940
Sim;6429283550
Sim;6429336425
Sim;6429337669
Sim;6429372812
Sim;6429397807
Sim;6429442292
Sim;6429448657
Sim;6429449467
Sim;6429466639
Sim;6429539296
Sim;6429642461
Sim;6429658970
Sim;6429702707
Sim;6429710645
Sim;6429842711
Sim;6429854990
Sim;6429861694
Sim;6429869679
Sim;6429984427
Sim;6429995704
Sim;6430001784
Sim;6430028984
Sim;6430037975
Sim;6430039323
Sim;6430042898
Sim;6430052699
Sim;6430065081
Sim;6430105059
Sim;6430115364
Sim;6430136876
Sim;6430146081
Sim;6430146405
Sim;6430155404
Sim;6430170462
Sim;6430280560
Sim;6430299236
Sim;6430322319
Sim;6430337774
Sim;6430344630
Sim;6430352307
Sim;6430412300
Sim;6430413624
Sim;6430422453
Sim;6430494608
Sim;6430496309
Sim;6430597415
Sim;6430626024
Sim;6430637140
Sim;6430655202
Sim;6430715043
Sim;6430784100
Sim;6430792030
Sim;6430827356
Sim;6430878775
Sim;6431050347
Sim;6431053362
Sim;6431086295
Sim;6431096681
Sim;6431100891
Sim;6431120493
Sim;6431130456
Sim;6431141814
Sim;6431150139
Sim;6431233506
Sim;6431239970
Sim;6431250516
Sim;6431279093
Sim;6431302923
Sim;6431306678
Sim;6431317955
Sim;6431347781
Sim;6431371810
Sim;6431398262
Sim;6431413598
Sim;6432217199
Não;6432239834
Sim;6432297958
Sim;6432299063
Sim;6432304164
Sim;6432328187
Sim;6432340047
Sim;6432356121
Sim;6432358841
Sim;6432399017
Sim;6432399106
Sim;6432404894
Sim;6432412480
Sim;6432436400
Sim;6432471222
Sim;6432527384
Sim;6432575605
Não;6432649145
Sim;6432650070
Sim;6432664454
Sim;6432679303
Sim;6432690455
Sim;6432708923
Sim;6432793181
Sim;6432835011
Sim;6432942101
Sim;6432966540
Sim;6433050840
Sim;6433065791
Sim;6433141480
Sim;6433178804
Sim;6433193013
Sim;6433199992
Sim;6433271421
Sim;6433334520
Sim;6433463924
Sim;6433471439
Sim;6433484689
Sim;6433583822
Sim;6433600344
Sim;6433645011
Sim;6433647308
Sim;6433651844
Sim;6433698131
Sim;6433707220
Sim;6433941176
Sim;6433960634
Sim;6434091222
Sim;6434125739
Sim;6434147546
Sim;6434276869
Sim;6434277598
Sim;6434313306
Sim;6434321678
Sim;6434329903
Sim;6434332360
Sim;6434384599
Sim;6434419210
Sim;6434431341
Sim;6434433557
Sim;6434440170
Sim;6434455526
Sim;6434479549
Sim;6434480393
Sim;6434516410
Sim;6434601875
Sim;6434623925
Sim;6434632673
Sim;6434633130
Sim;6434634293
Sim;6434676450
Sim;6434746504
Sim;6434779852
Sim;6434782802
Sim;6434784937
Sim;6434865856
Sim;6434974477
Sim;6434983700
Sim;6435075905
Sim;6435138176
Não;6435152403
Sim;6435234302
Sim;6435266255
Sim;6435270287
Sim;6435424004
Sim;6435546614
Sim;6435629587
Sim;6435676585
Sim;6435727325
Sim;6435753164
Sim;6435918007
Sim;6435935866
Sim;6435939500
Sim;6435992070
Sim;6436096604
Sim;6436105107
Sim;6436112901
Sim;6436204199
Sim;6436211721
Sim;6436211993
Sim;6436223061
Sim;6436240829
Sim;6436260269
Sim;6436297502
Sim;6436327436
Sim;6436344950
Sim;6436390987
Sim;6436399771
Sim;6436444157
Sim;6436479023
Sim;6436489096
Sim;6436548793
Sim;6436619569
Sim;6436701656
Sim;6436746676
Sim;6436753702
Sim;6436765620
Sim;6436937340
Sim;6436960325
Sim;6436999531
Sim;6437010100
Sim;6437047364
Sim;6437057599
Sim;6437071745
Sim;6437117168
Sim;6437119292
Sim;6437215178
Sim;6437217030
Sim;6437225807
Sim;6437308850
Sim;6437318651
Sim;6437338687
Sim;6437399392
Sim;6437417633
Sim;6437492503
Sim;6437621087
Sim;6437645504
Sim;6437704101
Sim;6437732318
Sim;6437769157
Sim;6437784202
Sim;6437822066
Sim;6437828269
Sim;6437829079
Sim;6437950498
Sim;6438004332
Sim;6438010146
Sim;6438141089
Sim;6438182192
Sim;6438237434
Sim;6438306428
Sim;6438330051
Sim;6438334049
Sim;6438343382
Sim;6438348856
Sim;6438358142
Sim;6438451436
Sim;6438451860
Sim;6438456071
Sim;6438493783
Sim;6438496618
Sim;6438628549
Sim;6438669490
Sim;6438685771
Sim;6438720275
Sim;6438722995
Sim;6438742406
Sim;6439243535
Sim;6439298607
Sim;6439308920
Sim;6439451995
Sim;6439456520
Sim;6439495500
Sim;6439593358
Sim;6439596454
Sim;6439598074
Sim;6439758373
Sim;6439808818
Sim;6440077961
Sim;6440182595
Sim;6440346458
Sim;6440369237
Sim;6440396048
Sim;6440437097
Sim;6440706250
Sim;6441444089
Sim;6441666227
Sim;6442195139
Sim;6442198820
Sim;6451494119
Sim;6452163809
Sim;6452518445
Sim;6452812718
Sim;6453135566
Sim;6453232685
Sim;6453581345
Sim;6453710927
Sim;6453925966
Sim;6454026213
Sim;6454065979
Sim;6454441628
Sim;6454675106
Sim;6454846954
Sim;6455262743
Sim;6455309057
Sim;6455528603
Sim;6455732561
Sim;6455872657
Sim;6456116031
Sim;6456858445
Sim;6457002668
Sim;6457281605
Sim;6457348297
Sim;6458255225
Sim;6460028303
Sim;6461067914
Sim;6461221425
Sim;6461910123
Sim;6462601540
Sim;6462753056
Sim;6462930446
Sim;6463051403
Sim;6463083607
Sim;6463357073
Sim;6463491985
Sim;6463543373
Sim;6463927350
Sim;6464042025
Sim;6464395106
Sim;6464499661
Sim;6464568221
Sim;6464722670
Sim;6465600692
Sim;6465629755
Sim;6465657961
Sim;6465761513
Sim;6466084361
Sim;6466213510
Sim;6466455793
Sim;6467074858
Sim;6468054524
Sim;6468233372
Sim;6469028810
Sim;6469321607
Sim;6469456294
Sim;6469584373
Sim;6469706150
Sim;6470016162
Sim;6470114920
Sim;6470288677
Sim;6470364527
Sim;6470526101
Sim;6470693776
Sim;6470783171
Sim;6470829937
Sim;6470890687
Sim;6471886780
Sim;6471905327
Sim;6472059713
Sim;6472064636
Sim;6472157804
Sim;6472460310
Sim;6472460582
Sim;6472631905
Sim;6473088601
Sim;6473235590
Sim;6473243771
Sim;6473370021
Sim;6473404880
Sim;6473620311
Sim;6473638016
Sim;6473774971
Sim;6473802266
Sim;6473944214
Sim;6474087838
Sim;6474140828
Sim;6474264713
Sim;6474447800
Sim;6474927682
Sim;6475532363
Sim;6475586021
Sim;6475928518
Sim;6476016725
Sim;6477452081
Sim;6477568209
Sim;6477606496
Sim;6477653303
Sim;6478364240
Sim;6478515710
Sim;6478572781
Sim;6478666417
Sim;6478760782
Sim;6478993450
Sim;6479248112
Sim;6479264827
Sim;6479321642
Sim;6479337050
Sim;6479607538
Sim;6479717716
Sim;6479735536
Sim;6479744284
Sim;6479821297
Não;6479915194
Sim;6479940202
Sim;6479942248
Sim;6480066383
Sim;6480156374
Sim;6480161882
Sim;6480286669
Sim;6480299051
Sim;6480351908
Sim;6480486404
Sim;6480517229
Sim;6480531302
Sim;6481190410
Sim;6481272904
Sim;6481471508
Sim;6481536146
Sim;6481548829
Sim;6481690145
Sim;6481721121
Sim;6481728215
Sim;6481793971
Sim;6481876915
Sim;6481935512
Sim;6482018130
Sim;6491876870
Sim;6491898172
Sim;6491951324
Sim;6491981150
Sim;6491985148
Sim;6492025890
Sim;6492036905
Sim;6492078900
Sim;6492105222
Sim;6492134249
Sim;6492142268
Sim;6492148975
Sim;6492174208
Sim;6492554027
Sim;6492611519
Sim;6492619250
Sim;6492623525
Sim;6492655486
Sim;6492839102
Sim;6492856465
Sim;6492883438
Sim;6482058272
Sim;6482086721
Sim;6482134394
Sim;6482162096
Sim;6482173373
Sim;6482217095
Sim;6482234267
Sim;6482333400
Sim;6482606075
Sim;6482637892
Sim;6482672531
Sim;6482691323
Sim;6482713661
Sim;6482855610
Sim;6482876617
Sim;6482903878
Sim;6482950604
Sim;6483031955
Sim;6483061439
Sim;6483077009
Sim;6483083408
Sim;6483128959
Sim;6483171889
Sim;6483250673
Sim;6483299419
Sim;6483465602
Sim;6483469608
Sim;6483544820
Sim;6483589093
Sim;6483630824
Sim;6483695527
Sim;6483721706
Sim;6484135436
Sim;6484146713
Sim;6484163723
Sim;6484164614
Sim;6484165262
Sim;6484175578
Sim;6484181110
Sim;6484203962
Sim;6484506434
Sim;6484548609
Sim;6484554919
Sim;6484575320
Sim;6484583854
Sim;6484605335
Sim;6484609403
Sim;6484611572
Sim;6484625875
Sim;6484682160
Sim;6484691665
Sim;6484708819
Sim;6484791619
Sim;6484792186
Sim;6484828717
Sim;6484965110
Sim;6485148035
Sim;6485164588
Sim;6485197087
Sim;6485517847
Sim;6485598405
Sim;6485631623
Sim;6485654917
Sim;6485715649
Sim;6485726845
Sim;6485824855
Sim;6486035048
Sim;6486049189
Sim;6486132167
Sim;6486161426
Sim;6486199407
Sim;6486247576
Sim;6486260750
Sim;6486348682
Sim;6486747030
Sim;6486755300
Sim;6486758821
Sim;6486761024
Sim;6486788739
Sim;6486808519
Sim;6486874902
Sim;6486898836
Sim;6487027901
Sim;6487044830
Sim;6487057738
Sim;6487132292
Sim;6487175773
Sim;6487176230
Sim;6487178950
Sim;6487186465
Sim;6487196932
Sim;6487215236
Sim;6487228486
Sim;6487262404
Sim;6487277347
Sim;6487297615
Sim;6487298506
Sim;6487333786
Sim;6487344710
Sim;6487348546
Sim;6487425800
Sim;6487438618
Sim;6487442720
Sim;6487448923
Sim;6487657921
Sim;6487660558
Sim;6487698520
Sim;6487745383
Sim;6487765228
Sim;6487811866
Sim;6487818283
Sim;6487819921
Sim;6487837580
Sim;6487856371
Sim;6488229150
Sim;6488269291
Sim;6488269615
Sim;6488291203
Sim;6488298208
Sim;6488364952
Sim;6488502930
Sim;6488517708
Sim;6488548417
Sim;6488599917
Sim;6488609734
Sim;6488699890
Sim;6488701894
Sim;6488784650
Sim;6488798286
Sim;6488888510
Sim;6488945688
Sim;6488992848
Sim;6489063530
Sim;6489074494
Sim;6489092638
Sim;6489097192
Sim;6489158833
Sim;6489188236
Sim;6489193825
Sim;6489202328
Sim;6489268850
Sim;6489272296
Sim;6489273268
Sim;6489300419
Sim;6489416395
Sim;6489694107
Sim;6489736624
Sim;6489737353
Sim;6489790912
Sim;6489804301
Sim;6489812312
Sim;6489816903
Sim;6489882019
Sim;6489888050
Sim;6489950111
Sim;6489978040
Sim;6490020912
Sim;6490034549
Sim;6490057247
Sim;6490080907
Sim;6490112108
Sim;6490145618
Sim;6490146428
Sim;6490192454
Sim;6490197766
Sim;6490230135
Sim;6490258900
Sim;6490328887
Sim;6490347598
Sim;6490396882
Sim;6490465280
Sim;6490535670
Sim;6490603934
Sim;6490620278
Sim;6490624850
Sim;6490625741
Sim;6490635038
Sim;6490654504
Sim;6490668980
Sim;6490691884
Sim;6490718677
Sim;6490730880
Sim;6490766485
Sim;6490767619
Sim;6490849852
Sim;6491146715
Sim;6491149307
Sim;6491204340
Sim;6491238830
Sim;6491274047
Sim;6491290751
Sim;6491333825
Sim;6491368297
Sim;6491443418
Sim;6491455343
Sim;6491500586
Sim;6491570100
Sim;6491577295
Sim;6491684458
Sim;6491684962
Sim;6491727360
Sim;6491735974
Sim;6491739961
Sim;6491744701
Sim;6491749258
Sim;6491751317
Sim;6491817865
Sim;6491824055
Sim;6492904028
Sim;6492936302
Sim;6492986911
Sim;6493036283
Sim;6493076234
Sim;6493106400
Sim;6493185440
Sim;6493248620
Sim;6493339260
Sim;6493345820
Sim;6493350158
Sim;6493376548
Sim;6493383404
Sim;6493396301
Sim;6493412790
Sim;6493418488
Sim;6493590540
Sim;6493779669
Sim;6493810922
Sim;6493832306
Sim;6493895227
Sim;6493913659
Sim;6493913900
Sim;6493948100
Sim;6493994390
Sim;6494130321
Sim;6494167756
Sim;6494176747
Sim;6494204384
Sim;6494250815
Sim;6494298184
Sim;6494300421
Sim;6494312608
Sim;6494314805
Sim;6494385230
Sim;6494482279
Sim;6494540490
Sim;6494563783
Sim;6494619835
Sim;6494672647
Sim;6494675409
Sim;6494682790
Sim;6494722849
Sim;6494742874
Sim;6494749887
Sim;6494767192
Sim;6494790178
Sim;6495223463
Sim;6495286546
Sim;6495319142
Sim;6495333137
Sim;6495357664
Sim;6495393113
Sim;6495395086
Sim;6495433786
Sim;6495576463
Sim;6495577940
Sim;6495580142
Sim;6495609736
Sim;6495635303
Sim;6495639481
Sim;6495640226
Sim;6495653123
Sim;6495658435
Sim;6495663196
Sim;6495667264
Sim;6495674392
Sim;6495756445
Sim;6495761600
Sim;6495770006
Sim;6495784066
Sim;6495855508
Sim;6495899475
Sim;6495952384
Sim;6496122806
Sim;6496139296
Sim;6496145008
Sim;6496151075
Sim;6496161704
Sim;6496166854
Sim;6496189552
Sim;6496207631
Sim;6496243190
Sim;6496264783
Sim;6496568065
Sim;6496576670
Sim;6496579776
Sim;6496587280
Sim;6496626600
Sim;6496650152
Sim;6496661944
Sim;6496669686
Sim;6496682518
Não;6496736200
Sim;6496790248
Sim;6496811695
Sim;6496831610
Sim;6496844275
Sim;6496872724
Sim;6496906300
Sim;6496966389
Sim;6496978395
Sim;6497001808
Sim;6497022201
Sim;6497023950
Sim;6497042237
Sim;6497068031
Sim;6497134271
Sim;6497136649
Sim;6497155350
Sim;6497184104
Sim;6497188606
Sim;6497224777
Sim;6497285563
Sim;6497304533
Sim;6497308792
Sim;6497456473
Sim;6497502416
Sim;6497611622
Sim;6497621938
Sim;6497978410
Sim;6497995340
Sim;6498019115
Sim;6498024976
Sim;6498035749
Sim;6498058013
Sim;6498091061
Sim;6498099984
Sim;6498126701
Sim;6498134801
Sim;6498198613
Sim;6498204605
Sim;6498220996
Sim;6498262303
Sim;6498263610
Sim;6498286741
Sim;6498308737
Sim;6498329300
Sim;6498406747
Sim;6498416548
Sim;6498434104
Sim;6498441658
Sim;6498455446
Sim;6498481447
Sim;6498538732
Sim;6498549343
Sim;6498567830
Sim;6498573309
Sim;6498604700
Sim;6498607211
Sim;6498629967
Sim;6498685107
Sim;6498700777
Sim;6498715456
Sim;6498729597
Sim;6498737000
Sim;6498746840
Sim;6498790903
Sim;6498798726
Sim;6498825987
Sim;6498872632
Sim;6498916435
Sim;6499150037
Sim;6499227862
Sim;6499278343
Sim;6499332305
Sim;6499351369
Sim;6499353140
Sim;6499354384
Sim;6499362565
Sim;6499376434
Sim;6499380113
Sim;6499404667
Sim;6499446238
Sim;6499531936
Sim;6499551961
Sim;6499556335
Sim;6499586595
Sim;6499668567
Sim;6499745499
Sim;6499797618
Não;6499829919
Sim;6499876402
Sim;6499889148
Sim;6499938700
Sim;6499997200
Sim;6500037995
Sim;6500060032
Sim;6500070429
Sim;6500085612
Sim;6500136209
Sim;6500149521
Sim;6500196287
Sim;6500497724
Sim;6500502230
Sim;6500521889
Sim;6500540166
Sim;6500552687
Sim;6500592204
Sim;6500728556
Sim;6500732740
Sim;6500743946
Sim;6500744403
Sim;6500747933
Sim;6500777174
Sim;6500799224
Sim;6500844890
Sim;6500858840
Sim;6500868560
Sim;6500927087
Sim;6500982428
Sim;6500985958
Sim;6501005302
Sim;6501010144
Sim;6501088500
Sim;6501104041
Sim;6501105102
Sim;6501143292
Sim;6501147360
Sim;6501185882
Sim;6501192072
Sim;6501239214
Sim;6501260922
Sim;6501293189
Sim;6501337305
Sim;6501340101
Sim;6501453135
Sim;6501463521
Sim;6501483395
Sim;6501503094
Sim;6501505461
Sim;6501514967
Sim;6501755735
Sim;6502030467
Sim;6502051898
Sim;6502057233
Sim;6502059287
Sim;6502152066
Sim;6502325181
Sim;6502369634
Sim;6502395988
Sim;6502396607
Sim;6502416306
Sim;6502472052
Sim;6502534937
Sim;6502562981
Sim;6502591493
Sim;6502604900
Sim;6502675328
Sim;6502709915
Sim;6502745202
Sim;6502774814
Sim;6502794092
Sim;6502835112
Sim;6502844375
Sim;6502861385
Sim;6502893821
Sim;6502929281
Sim;6502965083
Sim;6503076070
Sim;6503180217
Sim;6503180306
Sim;6503415206
Sim;6503445105
Sim;6503481250
Sim;6503500300
Sim;6503526024
Sim;6503533829
Sim;6503579497
Sim;6503581122
Sim;6503591276
Sim;6503603894
Sim;6503617178
Sim;6503736690
Sim;6503754833
Sim;6503858612
Sim;6503976143
Sim;6503979916
Sim;6503984677
Sim;6504055955
Sim;6504071993
Sim;6504082090
Sim;6504146080
Sim;6504179336
Sim;6504235007
Sim;6504273430
Sim;6504298777
Sim;6504303363
Sim;6504345449
Sim;6504350280
Sim;6504367256
Sim;6504414602
Sim;6504422451
Sim;6504520119
Sim;6504549796
Sim;6504862699
Sim;6504963886
Sim;6504988528
Sim;6505034498
Sim;6505085050
Sim;6505092340
Sim;6505130292
Sim;6505156259
Sim;6505185780
Sim;6505219277
Sim;6505279504
Sim;6505283447
Sim;6505320741
Sim;6505396217
Sim;6505436707
Sim;6505442006
Sim;6505457615
Sim;6505471600
Sim;6505541241
Sim;6505558136
Sim;6505560114
Sim;6505679600
Sim;6505735283
Sim;6505757503
Sim;6505782605
Sim;6505787089
Sim;6505810404
Sim;6505813500
Sim;6505912240
Sim;6506017180
Sim;6506247851
Sim;6506304405
Sim;6506327375
Sim;6506366273
Sim;6506426357
Sim;6506430974
Sim;6506483237
Sim;6506487577
Sim;6506619740
Sim;6506684801
Sim;6506701080
Sim;6506870788
Sim;6506873965
Sim;6506898100
Não;6506921528
Sim;6506952326
Sim;6507076481
Sim;6507135917
Sim;6507196118
Sim;6507220272
Sim;6507591769
Sim;6507619019
Sim;6507625337
Sim;6507648540
Sim;6507663263
Sim;6507683531
Sim;6507763640
Sim;6507765503
Sim;6507840572
Sim;6507895202
Sim;6507906263
Sim;6507955981
Sim;6508081853
Sim;6508170872
Sim;6508173707
Sim;6508217003
Sim;6508368206
Sim;6508492640
Sim;6508516094
Sim;6508538810
Sim;6508558099
Sim;6508622285
Sim;6508636669
Sim;6508701070
Sim;6509062844
Sim;6509100010
Sim;6509108429
Sim;6509120127
Sim;6509200821
Sim;6509207591
Sim;6509208644
Sim;6509213729
Sim;6509316617
Sim;6509338424
Sim;6509363291
Sim;6509505690
Sim;6509580802
Sim;6509585944
Sim;6509599228
Sim;6509610990
Sim;6509614472
Sim;6509663252
Sim;6509672162
Sim;6509772973
Sim;6509817829
Sim;6509861640
Sim;6510000504
Sim;6510001144
Sim;6510048612
Sim;6510111594
Sim;6510122367
Sim;6510132672
Sim;6510229161
Sim;6510471027
Sim;6510533901
Sim;6510558491
Sim;6510567563
Sim;6510643685
Sim;6510664844
Sim;6510670062
Sim;6510686147
Sim;6510696290
Sim;6510714884
Sim;6510743205
Sim;6510781131
Sim;6510899132
Sim;6510909898
Sim;6510930315
Sim;6510930668
Sim;6510966859
Sim;6510996766
Sim;6511073858
Sim;6511073939
Sim;6511096122
Sim;6511127885
Sim;6511191460
Sim;6511198200
Sim;6511210600
Sim;6511255964
Sim;6511257908
Sim;6511296130
Sim;6511303365
Sim;6511351920
Sim;6511357023
Sim;6511439348
Sim;6511443370
Sim;6511457320
Sim;6511506207
Sim;6511543242
Sim;6511547825
Sim;6511617971
Sim;6512012178
Sim;6512013140
Sim;6512050428
Sim;6512081498
Sim;6512103483
Sim;6512130294
Sim;6512147260
Sim;6512230752
Sim;6512250354
Sim;6512309936
Sim;6512324498
Sim;6512329295
Sim;6512416775
Sim;6512461991
Sim;6519968560
Sim;6519988596
Sim;6520023078
Sim;6520033030
Sim;6520059420
Sim;6520069493
Sim;6520082406
Sim;6520097942
Sim;6520123536
Sim;6520130400
Sim;6520154091
Sim;6520155063
Sim;6520159646
Sim;6520192007
Sim;6520206407
Sim;6520219649
Sim;6520279978
Sim;6520326720
Sim;6520327700
Sim;6520333506
Sim;6520346403
Sim;6512478290
Sim;6512484690
Sim;6512485408
Sim;6512486714
Sim;6512587820
Sim;6512614224
Sim;6512635493
Sim;6512678460
Sim;6512711777
Sim;6512748506
Sim;6512846516
Sim;6512900669
Sim;6512926978
Sim;6512957423
Sim;6512978692
Sim;6512986016
Sim;6513010764
Sim;6513078563
Sim;6513140897
Sim;6513392276
Sim;6513465680
Sim;6513481376
Sim;6513491096
Sim;6513498856
Sim;6513546095
Sim;6513546761
Sim;6513553890
Sim;6513628903
Sim;6513674093
Sim;6513679133
Sim;6513703450
Sim;6513716519
Sim;6513790247
Sim;6513792533
Sim;6513831105
Sim;6513838460
Sim;6513904943
Sim;6513930782
Sim;6513933374
Sim;6513943094
Sim;6513967600
Sim;6513997852
Sim;6514002285
Sim;6514014291
Sim;6514018360
Sim;6514033245
Sim;6514052380
Sim;6514064710
Sim;6514075240
Sim;6514118828
Sim;6514153496
Sim;6514163610
Sim;6514179533
Sim;6514183131
Sim;6514222803
Sim;6514251820
Sim;6514252044
Sim;6514272231
Sim;6514282970
Sim;6514302165
Sim;6514312047
Sim;6514316620
Sim;6514711502
Sim;6514719406
Sim;6514755623
Sim;6514761194
Sim;6514769683
Sim;6514777511
Sim;6514807011
Sim;6514894747
Sim;6514899625
Sim;6514907822
Sim;6514936920
Sim;6514943624
Sim;6515060505
Sim;6515120001
Sim;6515125143
Sim;6515149409
Sim;6515152469
Sim;6515156022
Sim;6515214596
Sim;6515254890
Sim;6515262302
Sim;6515276354
Sim;6515283563
Sim;6515371691
Sim;6515382200
Sim;6515388586
Sim;6515407637
Sim;6515516509
Sim;6515556128
Sim;6515586388
Sim;6515592604
Sim;6515596340
Sim;6516062765
Sim;6516089965
Sim;6516127565
Sim;6516140405
Sim;6516152675
Sim;6516159688
Sim;6516230498
Sim;6516291799
Sim;6516324808
Sim;6516357480
Sim;6516359857
Sim;6516370583
Sim;6516533989
Sim;6516542031
Sim;6516546614
Sim;6516585199
Sim;6516600171
Sim;6516612340
Sim;6516662959
Sim;6516669376
Sim;6516678103
Sim;6516681236
Sim;6516731357
Sim;6516733805
Sim;6516738360
Sim;6516759367
Sim;6516788626
Sim;6516813400
Sim;6516845603
Sim;6516898308
Sim;6516903824
Sim;6516971153
Sim;6516976970
Sim;6517000003
Sim;6517011129
Sim;6517088504
Sim;6517088938
Sim;6517104720
Sim;6517119590
Sim;6517123512
Sim;6517428623
Sim;6517436804
Sim;6517438696
Sim;6517468501
Sim;6517519424
Sim;6517525742
Sim;6517612718
Sim;6517614338
Sim;6517626930
Sim;6517692800
Sim;6517713905
Sim;6517733507
Sim;6517763686
Sim;6517858202
Sim;6517873198
Sim;6517881298
Sim;6517904506
Sim;6517933271
Sim;6517951920
Sim;6517959661
Sim;6517991123
Sim;6518019743
Sim;6518038292
Sim;6518049227
Sim;6518063050
Sim;6518077190
Sim;6518088044
Sim;6518216069
Sim;6518224673
Sim;6518232340
Sim;6518260041
Sim;6518293993
Sim;6518327995
Sim;6518357126
Sim;6518357711
Sim;6518364688
Sim;6518366036
Sim;6518366460
Sim;6518393785
Sim;6518395214
Sim;6518411783
Sim;6518434309
Sim;6518446650
Sim;6518447206
Sim;6518461101
Sim;6518479078
Sim;6518497998
Sim;6518506571
Sim;6518530286
Sim;6519526380
Sim;6519533831
Sim;6519597058
Sim;6519643505
Sim;6519670740
Sim;6519736600
Sim;6519854395
Sim;6519871486
Sim;6519878570
Sim;6519924199
Sim;6519931560
Sim;6519963763
Sim;6520351911
Sim;6520356204
Sim;6520371866
Sim;6520383104
Sim;6520392359
Sim;6520403903
Sim;6520404462
Sim;6520421553
Sim;6520447609
Sim;6520464953
Sim;6520478407
Sim;6520778974
Sim;6520791300
Sim;6520942790
Sim;6520973246
Sim;6521046578
Sim;6521087339
Sim;6521091956
Sim;6521104608
Sim;6521129007
Sim;6521144669
Sim;6521157728
Sim;6521161598
Sim;6521188798
Sim;6521231200
Sim;6521237837
Sim;6521294121
Sim;6521356259
Sim;6521358707
Sim;6521366211
Sim;6521370596
Sim;6521401815
Sim;6521413902
Sim;6521432532
Sim;6521518410
Sim;6521560107
Sim;6521572970
Sim;6521614720
Sim;6521630687
Sim;6521648977
Sim;6521679694
Sim;6521726366
Sim;6521756192
Sim;6521769170
Sim;6521777785
Sim;6521797468
Sim;6521858866
Sim;6521861816
Sim;6522219395
Sim;6522224470
Sim;6522226766
Sim;6522269570
Sim;6522328682
Sim;6522372150
Sim;6522467534
Sim;6522536102
Sim;6522573806
Sim;6522609002
Sim;6522617013
Sim;6522641070
Sim;6522644509
Sim;6522649136
Sim;6522655101
Sim;6522671735
Sim;6522694867
Sim;6522720701
Sim;6522765390
Sim;6522766604
Sim;6522782723
Sim;6522793504
Sim;6522795035
Sim;6522797674
Sim;6522813467
Sim;6522878836
Sim;6522879808
Sim;6522904004
Sim;6522907100
Sim;6522936542
Sim;6522941708
Sim;6522988933
Sim;6523032698
Sim;6523051480
Sim;6523118576
Sim;6523143686
Sim;6523179877
Sim;6523180450
Sim;6523205622
Sim;6523217205
Sim;6523299775
Sim;6523301770
Sim;6523307700
Sim;6523318664
Sim;6523343855
Sim;6523687783
Sim;6523694720
Sim;6523704629
Sim;6523751970
Sim;6523761770
Sim;6523766578
Sim;6523795080
Não;6523799158
Sim;6523804925
Sim;6523836029
Sim;6523844633
Sim;6523882489
Sim;6523885585
Sim;6523894142
Sim;6532716464
Sim;6532754714
Sim;6532757225
Sim;6532762300
Sim;6532776360
