cod_familiar_fam;qtd_comodos_domic_fam
7243057772;5.0
7243111734;5.0
7243149464;4.0
7243198325;5.0
7243209548;4.0
7243214207;3.0
7243247040;3.0
7243308791;5.0
7243354475;2.0
7243525466;4.0
7243593895;4.0
7243642691;2.0
7243668658;4.0
7243670555;5.0
7243701370;4.0
7243738290;6.0
7243796060;1.0
7243874479;3.0
7243876412;5.0
7243955126;3.0
7243961959;2.0
7243980317;5.0
7244028962;3.0
7244095309;5.0
7244100744;3.0
7244113803;3.0
7244452691;3.0
7244459190;4.0
7244589050;5.0
7244695756;5.0
7244756992;2.0
7244766874;4.0
7244836910;3.0
7244848501;5.0
7244890613;3.0
7244905661;3.0
7245011346;3.0
7245338000;5.0
7245340323;3.0
7245359008;4.0
7245360278;3.0
7245368252;3.0
7245546029;4.0
7245636281;3.0
7245645515;2.0
7245652210;3.0
7245655820;3.0
7245805733;3.0
7245808830;4.0
7245834598;4.0
7245884340;4.0
7245970696;3.0
7246021949;3.0
7246048715;4.0
7246052747;5.0
7246112235;3.0
7246208933;4.0
7246209662;3.0
7246322639;3.0
7246524851;4.0
7246643001;2.0
7246646531;4.0
7246711104;2.0
7246716769;4.0
7246789138;3.0
7246960910;4.0
7246964312;2.0
7247098430;3.0
7247116358;4.0
7247132477;5.0
7247147822;2.0
7247212314;5.0
7247220171;2.0
7247244003;3.0
7247278501;3.0
7247321954;3.0
7247331402;5.0
7247369132;5.0
7247383127;3.0
7247476486;3.0
7247500530;5.0
7247542454;5.0
7247547928;2.0
7247561912;4.0
7247629142;4.0
7247660902;7.0
7247683600;2.0
7247700971;4.0
7247740418;3.0
7247932678;1.0
7247985100;4.0
7248091391;5.0
7248130800;6.0
7248188808;3.0
7248246697;2.0
7248302511;4.0
7248307319;4.0
7248334120;2.0
7248344516;3.0
7248368105;4.0
7248512591;2.0
7248553867;3.0
7248558230;3.0
7248629510;3.0
7248633208;2.0
7248656674;2.0
7248701807;5.0
7248710636;3.0
7248760579;3.0
7250696270;5.0
7250796305;2.0
7250900064;2.0
7250948695;5.0
7251004941;0.0
7251049961;3.0
7251065819;4.0
7251127784;6.0
7251162180;3.0
7251243504;3.0
7251322480;2.0
7251346583;3.0
7251353601;4.0
7251431777;5.0
7251448408;4.0
7251510219;2.0
7251690012;5.0
7251859297;4.0
7251871157;2.0
7251898861;5.0
7251949440;4.0
7252009874;5.0
7252026612;4.0
7252182231;3.0
7252191494;3.0
7252212408;2.0
7252213137;2.0
7252261700;5.0
7252264556;4.0
7252287254;3.0
7252337022;4.0
7252399214;3.0
7252497810;3.0
7252508013;3.0
7252550567;3.0
7252566994;3.0
7252593029;3.0
7252663760;5.0
7252669106;3.0
7252689484;3.0
7252760537;3.0
7252793702;5.0
7252800938;2.0
7252840565;4.0
7252855244;2.0
7252872688;5.0
7252896943;5.0
7252959295;4.0
7253092708;3.0
7253097092;4.0
7253109287;4.0
7253158490;3.0
7253163656;4.0
7253190114;3.0
7253287037;3.0
7253291573;2.0
7253381726;3.0
7253394380;4.0
7253412460;
7253534140;3.0
7253556461;2.0
7253563166;3.0
7253563409;2.0
7253565371;5.0
7253815823;3.0
7253873432;3.0
7253906110;2.0
7253911032;3.0
7253913590;3.0
7253941535;2.0
7253942698;4.0
7253986989;3.0
7254077192;3.0
7254078245;3.0
7254084997;4.0
7254121434;4.0
7254281989;2.0
7254363446;3.0
7254559006;4.0
7254739080;3.0
7254763118;2.0
7254768349;4.0
7254868130;1.0
7254967031;5.0
7254997968;4.0
7255003281;4.0
7255018556;3.0
7255023479;3.0
7255036961;4.0
7255106099;4.0
7255127177;3.0
7255244564;3.0
7255304729;3.0
7255309011;3.0
7255525733;4.0
7255642969;
7255703429;3.0
7255735622;6.0
7255811400;5.0
7255850995;2.0
7255865836;3.0
7255882765;3.0
7255999794;4.0
7256027168;3.0
7256051972;2.0
7256065337;5.0
7256102399;2.0
7256143664;4.0
7256206844;4.0
7256226101;3.0
7256251041;5.0
7256302487;4.0
7256380011;3.0
7256427344;3.0
7256484305;2.0
7256486359;4.0
7256527560;5.0
7256680759;4.0
7256720645;3.0
7256723156;1.0
7256803850;5.0
7256872151;2.0
7256911238;2.0
7256949715;4.0
7256994184;2.0
7257006296;3.0
7257063095;2.0
7257067759;5.0
7257072914;3.0
7267183352;3.0
7267258468;5.0
7267336604;5.0
7267346081;4.0
7267399797;4.0
7267410006;2.0
7267456936;5.0
7267532624;4.0
7267535640;5.0
7267674178;2.0
7267679722;4.0
7267756220;4.0
7267840604;4.0
7268030304;4.0
7268356501;6.0
7268411960;3.0
7268426992;2.0
7268481233;3.0
7268516800;2.0
7268536666;2.0
7268565925;3.0
7268626061;3.0
7268695624;2.0
7268713207;5.0
7257082472;4.0
7257105782;3.0
7257166145;3.0
7257288763;3.0
7257351554;5.0
7257470804;4.0
7257472939;3.0
7257490759;3.0
7257493340;3.0
7257494746;4.0
7257532265;3.0
7257592241;2.0
7257674051;5.0
7257739013;3.0
7257739366;3.0
7257761108;2.0
7257791791;5.0
7257847762;3.0
7257933413;5.0
7257963320;4.0
7257965617;3.0
7258105050;3.0
7258125400;3.0
7258159304;3.0
7258182390;2.0
7258230114;4.0
7258256776;2.0
7258410520;3.0
7258518053;5.0
7258727051;4.0
7258762124;3.0
7258788000;5.0
7258925791;3.0
7258945040;4.0
7258946799;2.0
7259228857;4.0
7259237503;4.0
7259238810;4.0
7259244542;3.0
7259244704;3.0
7259290498;2.0
7259396563;4.0
7259441100;3.0
7259464585;3.0
7259533811;3.0
7259572710;5.0
7259634090;2.0
7259733403;5.0
7259776200;4.0
7259855347;2.0
7259941189;4.0
7259941421;4.0
7260069554;2.0
7260118512;4.0
7260181982;3.0
7260324929;3.0
7260372222;3.0
7260382376;4.0
7260417773;5.0
7260496207;4.0
7260571500;3.0
7260597658;3.0
7260622865;3.0
7260683066;5.0
7260684623;2.0
7260702702;3.0
7260867540;5.0
7260974974;5.0
7260986476;4.0
7260989220;4.0
7261019909;2.0
7261038881;2.0
7261107441;4.0
7261291439;4.0
7261303704;5.0
7261374482;3.0
7261397180;3.0
7261426032;3.0
7261606529;2.0
7261630667;4.0
7261643645;3.0
7261687936;4.0
7261695521;4.0
7261716545;3.0
7261754552;3.0
7261780200;3.0
7261841870;3.0
7261883794;6.0
7261907480;4.0
7261973947;2.0
7261985449;3.0
7261996050;4.0
7262001078;2.0
7262058770;3.0
7262066528;4.0
7262088335;5.0
7262200780;3.0
7262283979;3.0
7262320416;4.0
7262345915;3.0
7262356445;1.0
7262357336;3.0
7262396900;2.0
7262464418;3.0
7262500902;3.0
7262519417;5.0
7262525816;5.0
7262532944;2.0
7262549081;3.0
7262585398;4.0
7262593811;3.0
7262611739;2.0
7262701053;3.0
7262760300;4.0
7262801945;5.0
7262872109;3.0
7262873938;3.0
7262927108;2.0
7262958330;3.0
7263035260;4.0
7263114640;4.0
7263183455;3.0
7263242990;4.0
7263243024;3.0
7263258803;5.0
7263614103;3.0
7263663074;4.0
7263690713;3.0
7263730600;3.0
7263776430;2.0
7263789337;2.0
7263854333;3.0
7263987805;2.0
7264036367;4.0
7264160963;3.0
7264171906;2.0
7264187900;5.0
7264365182;2.0
7264402053;2.0
7264477142;3.0
7264481689;5.0
7264528740;2.0
7264608000;5.0
7264628965;2.0
7264663523;3.0
7264902617;4.0
7264939456;2.0
7265008871;2.0
7265115600;3.0
7265196260;2.0
7265254996;8.0
7265284470;4.0
7265288700;4.0
7265361997;3.0
7265401611;3.0
7265448685;2.0
7265535901;6.0
7265595041;3.0
7265652533;3.0
7265663730;3.0
7265686608;2.0
7265700520;2.0
7265726081;5.0
7265735900;3.0
7265902238;4.0
7266056381;5.0
7266077389;4.0
7266085993;2.0
7266117780;2.0
7266145058;3.0
7266186595;3.0
7266275938;2.0
7266471362;5.0
7266578248;4.0
7266582270;4.0
7266625696;2.0
7266670802;2.0
7266704308;7.0
7266706696;2.0
7266776805;4.0
7266871468;2.0
7266935024;4.0
7266958318;3.0
7266975247;3.0
7266979153;3.0
7267006906;4.0
7267068928;4.0
7268916060;5.0
7268916574;1.0
7268968701;3.0
7269048304;3.0
7269191441;3.0
7269340200;4.0
7269340544;3.0
7269468850;3.0
7269471649;3.0
7269512850;3.0
7269620822;3.0
7269673861;5.0
7269770042;3.0
7269790744;4.0
7269798052;2.0
7269865930;5.0
7269888396;4.0
7269924619;5.0
7269932476;2.0
7270047430;3.0
7270144800;4.0
7270198055;2.0
7270210365;1.0
7270232920;3.0
7270240272;4.0
7270253331;4.0
7270326827;5.0
7270330263;5.0
7270349959;5.0
7270355762;2.0
7270376417;3.0
7270410020;4.0
7270452610;4.0
7270484902;3.0
7270521794;3.0
7270561664;4.0
7270619840;2.0
7270733708;2.0
7270744408;3.0
7270768927;3.0
7270774145;2.0
7270808309;4.0
7270848793;5.0
7270920818;3.0
7271094563;3.0
7271362088;4.0
7271484515;2.0
7271536680;2.0
7271548343;5.0
7271598871;4.0
7271602658;2.0
7271615806;2.0
7271650890;4.0
7271659501;5.0
7271687700;2.0
7271769609;5.0
7271842535;3.0
7271864261;3.0
7271876006;3.0
7272048581;3.0
7272095822;4.0
7272120606;5.0
7272121173;5.0
7272121688;5.0
7272135042;3.0
7272271221;3.0
7272271493;2.0
7272286849;3.0
7272308087;5.0
7272313919;3.0
7272355590;3.0
7272378107;3.0
7272423854;3.0
7272557974;2.0
7272601892;3.0
7272760001;4.0
7272786736;4.0
7272835370;5.0
7272861967;3.0
7272874864;3.0
7272886366;3.0
7273096504;6.0
7273183733;5.0
7273186406;3.0
7273230405;2.0
7273233935;3.0
7273255823;5.0
7273283797;2.0
7273343447;4.0
7273388629;4.0
7273425680;3.0
7273496863;4.0
7273510955;5.0
7273571075;3.0
7273618640;4.0
7273635227;4.0
7273651931;3.0
7273697761;3.0
7273717460;3.0
7273728071;3.0
7273770272;3.0
7273780901;3.0
7273802069;3.0
7273911356;3.0
7273938041;4.0
7274070908;2.0
7274127608;8.0
7274155571;3.0
7274173634;2.0
7274173987;3.0
7274269666;3.0
7274395963;3.0
7274396420;4.0
7274460102;5.0
7274464280;3.0
7274503286;3.0
7274533789;5.0
7274576240;2.0
7274655205;3.0
7274666401;2.0
7274675141;2.0
7274699598;3.0
7274789155;3.0
7274926756;5.0
7274933370;1.0
7274944304;3.0
7275131170;2.0
7275193442;2.0
7275201488;3.0
7275309688;2.0
7275368854;2.0
7275430673;3.0
7275432536;3.0
7275527243;3.0
7275552949;2.0
7275621509;4.0
7275663856;2.0
7275724235;2.0
7275750155;2.0
7275779994;4.0
7276013340;3.0
7276014746;3.0
7276177700;2.0
7276197131;2.0
7276276783;4.0
7276404889;3.0
7276422941;2.0
7276444163;4.0
7276480801;4.0
7276543064;5.0
7276594807;3.0
7276600718;5.0
7276715108;3.0
7276810364;4.0
7276866823;2.0
7276929094;3.0
7277102738;5.0
7277141121;3.0
7277287339;3.0
7277289544;3.0
7277358538;4.0
7277360788;2.0
7277405714;4.0
7277442164;5.0
7277455223;5.0
7277549040;3.0
7277577337;1.0
7277659651;3.0
7277695968;2.0
7277772466;3.0
7277780990;3.0
7277787145;2.0
7277818636;4.0
7277837428;3.0
7277929110;4.0
7277946120;5.0
7277990293;3.0
7278072778;2.0
7278145910;4.0
7278167990;2.0
7278218497;4.0
7278281342;6.0
7278295726;5.0
7278316901;3.0
7278360994;4.0
7278429510;3.0
7278443504;2.0
7278445558;3.0
7278463378;3.0
7278495903;5.0
7278673267;5.0
7278762871;3.0
7278786703;3.0
7278794480;3.0
7278815665;3.0
7278890365;4.0
7278900930;4.0
7279101089;2.0
7279116949;4.0
7279267211;2.0
7279307701;5.0
7279331327;3.0
7279348807;4.0
7279561594;3.0
7279569226;4.0
7279710425;4.0
7279710778;3.0
7279762573;3.0
7279881904;3.0
7279960537;4.0
7279968600;4.0
7280070965;3.0
7280115306;3.0
7280146457;4.0
7280161928;2.0
7280250602;4.0
7280262449;3.0
7280263330;5.0
7280413676;4.0
7280448704;3.0
7280483372;4.0
7280516300;3.0
7280598609;3.0
7280650376;2.0
7280699111;4.0
7280843760;3.0
7280869211;4.0
7280896022;5.0
7280950175;3.0
7280962858;3.0
7280974279;5.0
7281003633;3.0
7281029608;3.0
7281091907;4.0
7281098758;4.0
7281146159;3.0
7281165889;3.0
7281166931;2.0
7281234368;2.0
7281235259;3.0
7281245130;2.0
7281245998;2.0
7281284039;3.0
7281323972;3.0
7281376820;2.0
7281411081;2.0
7281458207;2.0
7281637489;4.0
7281655622;3.0
7282173923;3.0
7282210390;3.0
7282413312;2.0
7282543011;3.0
7282575800;5.0
7282583668;3.0
7282591253;2.0
7282664587;5.0
7282693684;2.0
7282727686;1.0
7282737304;5.0
7282744858;3.0
7282764700;3.0
7282930139;7.0
7282948186;2.0
7282965005;2.0
7283059172;3.0
7283268685;4.0
7283334572;3.0
7283368205;2.0
7283387692;2.0
7283441654;3.0
7283445307;6.0
7283446532;4.0
7283525670;4.0
7283590226;3.0
7283654569;3.0
7283715290;5.0
7283737260;3.0
7283961143;3.0
7284081805;5.0
7284145625;4.0
7284179449;4.0
7284191490;3.0
7284204907;5.0
7284345632;2.0
7284413573;3.0
7284474955;4.0
7284583738;4.0
7284599308;2.0
7284607343;5.0
7284631562;3.0
7284726431;3.0
7284757906;5.0
7284760451;3.0
7284781963;2.0
7284804173;3.0
7284820454;2.0
7284842695;4.0
7284957832;5.0
7285031402;4.0
7285048470;3.0
7285196150;5.0
7285199761;5.0
7285205400;4.0
7285252832;4.0
7285282405;4.0
7285318108;3.0
7285396320;3.0
7285456756;4.0
7285464260;3.0
7285486744;7.0
7285581909;3.0
7285625612;2.0
7285642380;7.0
7285653900;5.0
7285665916;4.0
7285824909;5.0
7285908088;3.0
7285923982;5.0
7285940216;3.0
7285987522;8.0
7286129767;2.0
7286130692;6.0
7286216651;4.0
7286226290;3.0
7286241095;4.0
7286257412;4.0
7286258818;2.0
7286302140;5.0
7286313347;3.0
7286318730;4.0
7286358103;4.0
7286400312;3.0
7286421077;2.0
7297313327;4.0
7297349860;3.0
7297364070;5.0
7297616818;3.0
7297622117;5.0
7286431897;5.0
7286453513;2.0
7286489704;4.0
7286534947;3.0
7286581511;3.0
7286582917;5.0
7286592980;3.0
7286658085;3.0
7286673718;7.0
7286710931;4.0
7286734873;3.0
7286807005;3.0
7287171406;6.0
7287196573;5.0
7287198193;3.0
7287211203;4.0
7287235226;5.0
7287289075;3.0
7287418657;3.0
7287431246;5.0
7287432560;3.0
7287461587;3.0
7287606143;4.0
7287791706;4.0
7287887649;3.0
7287891590;3.0
7287893886;3.0
7287908409;2.0
7288134083;2.0
7288161641;2.0
7288228819;3.0
7288314570;
7288484491;2.0
7288497127;3.0
7288519031;3.0
7288556158;3.0
7288593355;2.0
7288599396;3.0
7288613569;2.0
7288637905;5.0
7288699005;3.0
7288867072;2.0
7288921700;2.0
7288932230;3.0
7288955958;3.0
7288986080;2.0
7288999572;3.0
7289168003;5.0
7289168275;4.0
7289213246;5.0
7289255917;3.0
7289272684;3.0
7289288920;4.0
7289289307;3.0
7289304209;3.0
7289356861;2.0
7289417836;2.0
7289468660;5.0
7289489900;3.0
7289504135;2.0
7289528905;4.0
7289551990;3.0
7289630602;3.0
7289636040;3.0
7289666704;3.0
7289709020;1.0
7289723015;2.0
7289891902;2.0
7289913493;3.0
7289991451;3.0
7290015800;4.0
7290101120;5.0
7290152972;3.0
7290174003;5.0
7290302290;3.0
7290325583;4.0
7290339290;5.0
7290342089;3.0
7290480473;6.0
7290587782;4.0
7290591704;3.0
7290625382;3.0
7290641310;4.0
7290714482;3.0
7290818180;5.0
7290820673;4.0
7290821130;4.0
7290875907;3.0
7290909658;4.0
7290929926;3.0
7291027349;2.0
7291036097;4.0
7291057256;4.0
7291063655;4.0
7291065356;3.0
7291123577;5.0
7291141710;2.0
7291191572;5.0
7291272815;3.0
7291328039;2.0
7291362059;2.0
7291377323;3.0
7291387205;5.0
7291467748;2.0
7291469600;4.0
7291496098;2.0
7291550726;2.0
7291583144;5.0
7291698715;3.0
7291729963;4.0
7291733804;2.0
7291810221;5.0
7291995418;3.0
7292001084;4.0
7292006558;5.0
7292038590;3.0
7292258441;3.0
7292269303;3.0
7292277152;3.0
7292384315;3.0
7292394205;4.0
7292600468;3.0
7292730833;3.0
7292791468;5.0
7292838600;9.0
7293078919;2.0
7293110820;5.0
7293217897;4.0
7293262094;5.0
7293262841;5.0
7293288050;3.0
7293398409;3.0
7293412240;5.0
7293421583;4.0
7293424760;2.0
7293440880;3.0
7293465602;3.0
7293495862;5.0
7293496320;3.0
7293499264;3.0
7293503555;4.0
7293542887;6.0
7293623704;2.0
7293859309;3.0
7293893752;3.0
7293907990;7.0
7293923252;4.0
7293996217;4.0
7294006628;2.0
7294021341;5.0
7294099022;4.0
7294147876;2.0
7294234760;2.0
7294288267;5.0
7294293007;3.0
7294298220;3.0
7294425434;4.0
7294506434;3.0
7294630879;6.0
7294640246;3.0
7294736600;3.0
7294904405;5.0
7294926646;3.0
7294980187;5.0
7295083073;3.0
7295098690;3.0
7295242481;3.0
7295247106;5.0
7295412239;3.0
7295477365;4.0
7295511997;5.0
7295547673;4.0
7295564926;3.0
7295653350;4.0
7295694030;5.0
7295733469;2.0
7295741569;2.0
7296010134;2.0
7296040637;7.0
7296099100;4.0
7296117281;3.0
7296172975;4.0
7296184981;4.0
7296228199;4.0
7296235721;3.0
7296322454;5.0
7296366907;4.0
7296431741;4.0
7296439130;5.0
7296479515;5.0
7296509953;2.0
7296575581;3.0
7296669306;5.0
7296701803;2.0
7296743808;4.0
7296807466;4.0
7296904232;3.0
7297008362;4.0
7297137413;3.0
7297140635;3.0
7297223921;3.0
7297253596;3.0
7297261858;5.0
7297677957;3.0
7297688720;4.0
7297709158;4.0
7297728292;3.0
7297751782;5.0
7297816744;3.0
7297826898;4.0
7297842311;4.0
7297872814;3.0
7297900451;3.0
7297919802;4.0
7297940917;4.0
7297998591;3.0
7298058088;2.0
7298260405;4.0
7298435728;4.0
7298466364;3.0
7298472410;4.0
7298475193;3.0
7298567128;4.0
7298604775;2.0
7298699709;4.0
7298724754;5.0
7298759205;2.0
7298783092;4.0
7298800442;5.0
7298840908;2.0
7298864920;3.0
7298868403;3.0
7298918362;5.0
7298938983;4.0
7298983938;3.0
7299018586;3.0
7299084538;3.0
7299091151;3.0
7299134730;2.0
7299151669;3.0
7299424495;2.0
7299526573;5.0
7299548461;3.0
7299626799;5.0
7299692660;3.0
7299734508;4.0
7299744139;2.0
7299796791;3.0
7299895269;3.0
7300033024;3.0
7300059848;2.0
7300064094;5.0
7300087620;4.0
7300091490;3.0
7300181805;5.0
7300240321;3.0
7300295061;3.0
7300349170;3.0
7300354335;2.0
7300388310;4.0
7300442463;3.0
7300442706;5.0
7300512003;3.0
7300608027;3.0
7300652190;3.0
7300706975;3.0
7300723551;3.0
7300829465;4.0
7301029390;3.0
7301142447;5.0
7301235615;3.0
7301258402;3.0
7301275757;3.0
7301296240;6.0
7301331843;3.0
7301355432;4.0
7301446748;3.0
7301484674;3.0
7301486880;3.0
7301570325;2.0
7301612001;2.0
7301641281;2.0
7301698046;3.0
7301714858;2.0
7301742479;3.0
7301770502;3.0
7301925204;4.0
7302007799;3.0
7302011559;4.0
7302086729;3.0
7302088934;5.0
7302099111;2.0
7302163146;4.0
7302249296;3.0
7302638519;3.0
7302657300;4.0
7302681872;4.0
7302721173;4.0
7302723206;4.0
7302744700;2.0
7303002936;3.0
7303006923;3.0
7303143165;4.0
7303259970;4.0
7303337601;2.0
7303403337;2.0
7303485040;4.0
7303519203;5.0
7303581006;3.0
7303669019;3.0
7303710698;2.0
7303846913;3.0
7303856471;4.0
7304076402;2.0
7304097833;3.0
7304114789;2.0
7304202807;3.0
7304278110;5.0
7304317620;3.0
7304357410;2.0
7304448482;4.0
7304489758;5.0
7304619392;3.0
7304678305;3.0
7304718889;2.0
7304776145;5.0
7304787260;4.0
7304804530;3.0
7304852348;3.0
7304856254;3.0
7304929820;2.0
7304974966;8.0
7305037800;3.0
7305094277;2.0
7305098930;2.0
7305156302;3.0
7305181919;2.0
7305261602;3.0
7305275654;4.0
7305310743;3.0
7305312797;2.0
7305330698;2.0
7305406341;4.0
7305432857;3.0
7305495778;3.0
7305497983;3.0
7305535583;4.0
7305593940;3.0
7305665444;2.0
7305675679;2.0
7305738859;3.0
7305746363;5.0
7305766801;5.0
7305769495;4.0
7305883867;4.0
7305952699;3.0
7305961507;5.0
7306012185;3.0
7306015796;4.0
7306035207;2.0
7306040391;3.0
7306064908;2.0
7306122100;3.0
7306188976;6.0
7306208837;4.0
7306258001;2.0
7306260677;3.0
7306313622;5.0
7306315242;7.0
7306358995;4.0
7306397036;5.0
7306403451;4.0
7306452665;2.0
7306507400;5.0
7306542222;3.0
7306548506;4.0
7306562177;5.0
7306673246;3.0
7306710621;3.0
7306712675;3.0
7306883569;3.0
7306964216;7.0
7306974955;2.0
7307001942;5.0
7307062224;3.0
7307101149;4.0
7307505401;2.0
7307554445;5.0
7307578972;4.0
7307581256;2.0
7307613395;5.0
7307672057;3.0
7307687402;3.0
7307719541;3.0
7307726831;5.0
7307768160;4.0
7307796023;2.0
7307902583;5.0
7307983990;2.0
7308024342;2.0
7308091295;5.0
7308119564;3.0
7308126501;5.0
7308176525;2.0
7308263762;4.0
7308296857;2.0
7308305783;2.0
7308341747;3.0
7308392147;3.0
7308410650;3.0
7308471101;4.0
7308526879;7.0
7308607100;3.0
7308653633;3.0
7308798011;3.0
7308843769;5.0
7308971929;2.0
7308995437;3.0
7308998290;2.0
7309023234;5.0
7309115945;5.0
7309131207;3.0
7309134575;3.0
7309208528;3.0
7309221036;5.0
7309249712;3.0
7309363256;5.0
7309400631;5.0
7309481615;1.0
7309544986;3.0
7309605012;5.0
7309609603;2.0
7309618505;3.0
7309620674;3.0
7309642139;3.0
7309663993;1.0
7309705408;4.0
7309775368;3.0
7309802608;3.0
7309823001;4.0
7309837142;3.0
7309844947;3.0
7309949102;3.0
7309949706;3.0
7310122674;4.0
7310301250;4.0
7310412400;2.0
7310441770;3.0
7310453603;4.0
7310569490;4.0
7310574818;6.0
7310594762;2.0
7310604407;5.0
7310654099;4.0
7310664485;3.0
7310766210;1.0
7310888758;2.0
7310933800;4.0
7310945816;3.0
7311045959;4.0
7311070554;4.0
7311092795;2.0
7311100216;2.0
7311109000;2.0
7311122295;3.0
7311132339;3.0
7311257034;3.0
7311316499;3.0
7311341760;5.0
7311395933;5.0
7311447240;3.0
7311476771;3.0
7311609240;3.0
7311645204;5.0
7311697786;5.0
7311752043;3.0
7311766001;3.0
7311810345;4.0
7311810507;4.0
7312058396;2.0
7312160166;7.0
7312162452;5.0
7312202500;4.0
7321130401;5.0
7321205789;2.0
7321226603;3.0
7321259790;4.0
7321287220;3.0
7321289940;5.0
7321314219;3.0
7321352226;3.0
7312230806;5.0
7312231012;3.0
7312283241;3.0
7312466672;3.0
7312510329;4.0
7312533701;3.0
7312534775;4.0
7312539300;5.0
7312541550;3.0
7312547168;4.0
7312587976;2.0
7312678858;4.0
7312767281;2.0
7312873049;3.0
7312893740;4.0
7312894801;3.0
7312913105;3.0
7312943942;5.0
7312953905;5.0
7312959270;3.0
7312963897;2.0
7313069618;4.0
7313072325;3.0
7313105606;4.0
7313172036;2.0
7313174241;4.0
7313196300;3.0
7313253893;3.0
7313300131;3.0
7313447906;3.0
7313476337;4.0
7313628617;3.0
7313729561;2.0
7313742584;5.0
7313809247;5.0
7313826095;3.0
7313837291;4.0
7313891660;2.0
7313904231;5.0
7313911874;2.0
7313921322;4.0
7313999780;4.0
7314018758;7.0
7314192600;3.0
7314313164;4.0
7314318557;3.0
7314360596;3.0
7314371369;4.0
7314392790;3.0
7314400130;3.0
7314487901;2.0
7314510156;5.0
7314523134;2.0
7314552150;5.0
7314646562;4.0
7314656606;5.0
7314700796;5.0
7314701920;7.0
7314714312;5.0
7314779104;3.0
7314901694;2.0
7314962995;2.0
7314971633;5.0
7314998590;2.0
7315018450;3.0
7315173501;2.0
7315183493;4.0
7315219005;4.0
7315321047;2.0
7315362070;3.0
7315377506;5.0
7315415297;2.0
7315438904;2.0
7315486399;2.0
7315489657;5.0
7315674802;4.0
7315696288;5.0
7315752455;3.0
7315840400;2.0
7315859500;4.0
7315919090;3.0
7315941509;6.0
7315943390;6.0
7315945253;4.0
7315969519;2.0
7315988491;2.0
7316003472;5.0
7316214767;4.0
7316251298;3.0
7316403225;3.0
7316576243;3.0
7316625716;2.0
7316648929;4.0
7316680903;3.0
7316716517;4.0
7316756900;2.0
7316841508;2.0
7316952083;3.0
7316991305;3.0
7316997184;3.0
7317015423;2.0
7317062260;3.0
7317069787;4.0
7317078778;1.0
7317141305;2.0
7317198919;4.0
7317274607;4.0
7317420603;7.0
7317448702;3.0
7317468568;2.0
7317535699;2.0
7317537470;3.0
7317558125;5.0
7317703400;4.0
7317719820;4.0
7317810746;3.0
7317992321;3.0
7318149083;5.0
7318155210;3.0
7318160214;5.0
7318172140;3.0
7318182706;3.0
7318200453;6.0
7318205501;3.0
7318265237;3.0
7318394630;2.0
7318449710;2.0
7318479970;5.0
7318488023;3.0
7318660969;2.0
7318671570;2.0
7318706039;3.0
7318726579;3.0
7318735993;3.0
7318893980;2.0
7318898191;3.0
7319072050;3.0
7319110326;3.0
7319161745;1.0
7319264390;5.0
7319285045;3.0
7319329433;7.0
7319349973;7.0
7319396203;3.0
7319437910;3.0
7319517000;3.0
7319526930;3.0
7319541491;3.0
7319587483;4.0
7319617064;3.0
7319642255;2.0
7319827700;2.0
7319913542;4.0
7319931281;4.0
7319953250;2.0
7319954818;2.0
7319989280;3.0
7320006960;5.0
7320023547;5.0
7320049775;4.0
7320062798;
7320074532;2.0
7320098555;2.0
7320117797;4.0
7320165171;5.0
7320192900;5.0
7320195755;4.0
7320207940;6.0
7320260085;2.0
7320267845;2.0
7320285908;2.0
7320296004;3.0
7320309602;3.0
7320318261;3.0
7320343371;4.0
7320394952;2.0
7320397706;5.0
7320411717;3.0
7320509105;5.0
7320531887;4.0
7320547104;5.0
7320700581;3.0
7320722801;4.0
7320754240;1.0
7320849542;3.0
7320855356;7.0
7320874733;2.0
7320915197;3.0
7320970376;3.0
7321030881;5.0
7321031691;3.0
7321055361;4.0
7321441598;3.0
7321453090;4.0
7321472809;2.0
7321538915;2.0
7321581179;2.0
7321658309;5.0
7321684571;3.0
7321685543;3.0
7321811514;3.0
7321965660;5.0
7321975460;3.0
7321994503;3.0
7321999807;5.0
7322083270;2.0
7322124804;2.0
7322148231;4.0
7322224191;3.0
7322255070;3.0
7322275349;4.0
7322288165;4.0
7322291620;3.0
7322299280;1.0
7322317602;3.0
7322321553;2.0
7322395247;3.0
7322489225;2.0
7322533909;5.0
7322535006;3.0
7322540190;3.0
7322574508;4.0
7322608259;
7322705106;3.0
7322824113;3.0
7322837282;2.0
7322848802;3.0
7322876342;4.0
7322961374;5.0
7322995279;2.0
7323002745;2.0
7323036569;4.0
7323041058;4.0
7323058538;5.0
7323071550;2.0
7323127874;2.0
7323137241;2.0
7323157862;2.0
7323237467;3.0
7323258979;3.0
7323424496;3.0
7323807310;3.0
7323832004;2.0
7323843626;3.0
7323869188;5.0
7323956404;3.0
7323994594;1.0
7324023525;3.0
7324060480;3.0
7324063233;6.0
7324083854;2.0
7324093817;3.0
7324095607;5.0
7324122507;5.0
7324256465;2.0
7324256970;3.0
7324348076;3.0
7324355285;2.0
7324363032;3.0
7324363466;3.0
7324459650;1.0
7324463339;3.0
7324482716;8.0
7324547516;3.0
7324595596;4.0
7324598340;3.0
7334881702;4.0
7334916778;7.0
7334939123;2.0
7334961137;4.0
7335020590;4.0
7335118301;4.0
7335166101;2.0
7335300010;3.0
7335363527;3.0
